NAME	RAJD	DECJD	F0	DIST
J1720-2446	260.0936	-24.774	1.14381850931	3.877
B1717-29	260.14216	-29.5545	1.611737665617	1.095
J1720-36	260.22	-36.88	10.853978	3.783
J1720-3659	260.00823	-36.98514	2.84799157894	3.909
B1718-19	260.25617	-19.614	0.99597877881	8.5
J1721-1939	260.44421	-19.6636	2.47500399857	5.621
J1721-2457	260.2729079	-24.951714	285.989343507338	1.393
B1718-35	260.38658	-35.5471	3.56603038405	4.6
B1718-32	260.512329	-32.12925	2.095742100981	2.928
J1722+35	260.52	35.3	1.217137	2.196
B1718-36	260.5409	-36.54814	2.50511449337	3.992
B1719-37	260.74671	-37.20125	4.2340633683	2.477
J1722-4400	260.69382	-44.00922	4.57552623855	9.068
J1723-2837	260.846607	-28.63255	538.870683485	0.928
J1723-2852	260.9925	-28.881	1.599913188	4.768
J1723-3659	260.7816	-36.9873	4.93279317887	3.497
J1723-38	260.8	-38.33	1.30583111159	6.842
J1724-3149	261.187	-31.8178	1.05458870231	17.898
J1724-35	261.18	-35.82	0.70324	4.33
J1724-3505	261.1995	-35.0933	0.81852640077	6.775
J1724-4500	261.1075	-45.0042	0.76387845665	7.366
J1725-0732	261.30117	-7.54978	4.16806492694	0.203
J1725-2852	261.2913	-28.873	0.795046779	4.251
J1725-3546	261.4258	-35.7711	0.9685500193	4.784
J1725-3848	261.25	-38.81	0.4848752245	4.141
J1725-3853	261.3636	-38.8845	208.68885636	3.142
J1725-4043	261.42258	-40.7197	0.68256060227	4.465
J1726-00	261.6	-0.25	0.764175	3.049
J1726-31	261.65	-31.95	8.099122	5.125
J1726-3530	261.5313	-35.4994	0.90079341918	4.722
J1726-3635	261.70671	-36.596	3.47908898733	4.847
J1726-4006	261.639	-40.1006	1.13278729089	9.401
J1726-52	261.5	-52	1.582779	6.724
J1727-1609	262.0125	-16.18611	408.163265	*
J1727-2739	261.87908	-27.6481	0.7733354277	3.959
J1727-29	261.83	-29.98	*	2.613
J1727-2946	261.8128955	-29.776888	36.9232815430327	1.881
J1727-2951	261.75168	-29.8613	35.2051272362	5.415
B1726-00	262.14508	-0.12917	2.590648582519	1.459
J1728-3733	262.1927	-37.552	1.6245944281	4.557
J1728-4028	262.1153	-40.4694	1.154277886	6.904
J1729-2117	262.29503	-21.2911	15.0845718178	0.969
J1730-2304	262.59029571	-23.075321	123.110287130563	0.62
J1730-2900	262.5345	-29.013	0.65001470845	12.054
B1727-33	262.63566	-33.8443	7.1705039813	3.488
J1730-3353	262.7316	-33.894	0.30578778579	3.46
J1730-34	262.53	-34.8	10.017073	4.566
J1731-1847	262.82337426	-18.7924072	426.51934403983	4.782
J1731-3123	262.75221	-31.3953	1.32793661839	7.285
J1731-33	262.95	-33.8	1.647717	4.341
J1731-3322	262.8096	-33.3792	1.83597223158	5.552
B1727-47	262.92567	-47.743406	1.20506786194	0.7
J1732-1930	263.08344	-19.5024	2.06709800946	2.634
J1732-3131	263.13975	-31.5231	5.08794112	0.64
J1732-3426	263.0299	-34.4347	3.0040252844	4.333
J1732-35	263.13	-35.08	7.8932829065	4.042
J1732-3729	263.0867	-37.4847	0.45787517546	10.938
B1729-41	263.2083	-41.48	1.592405666	7.235
J1732-4156	263.20358	-41.9416	3.09182036197	11.528
J1732-5049	263.19902793	-50.81672087	188.23351221745	1.873
J1733-01	263.2	-1	3.3	2.759
B1730-22	263.36016	-22.477	1.147206256861	1.105
J1733-2533	263.3578	-25.553	1.51562424828	12.04
J1733-2837	263.3913	-28.626	1.30177050713	4.74
J1733-3030	263.4954	-30.5136	2.76203446627	20.614
J1733-3322	263.48	-33.3675	0.80262320764	4.237
B1730-37	263.36151	-37.282008	2.9621291821	3.15
J1733-4005	263.49433	-40.0944	1.78006154428	19.225
J1733-5515	263.2517	-55.2611	0.988891255	4.217
B1732-02	263.69025	-2.2109	1.191335192834	1.798
J1734-2415	263.6733	-24.26	1.6325897834	3.436
J1734-2859	263.50048	-28.9982	3.31723503579	11.352
J1734-3058	263.71183	-30.9782	1.847453268395	3.744
J1734-3333	263.6121	-33.556	0.855182765	4.461
J1735-0243	263.9504	-2.73	1.2773235857	0.992
B1732-07	263.7707208	-7.4144806	2.384728392905	6.667
J1735-3258	263.9872	-32.97273	2.84923231813	4.974
J1735+6320	263.777342	63.33335	1.958027198703	25
J1736+05	264.23	5.8	1.000756	2.494
J1736-2457	264.1893	-24.964	0.378469127638	4.483
J1736-2819	264.103	-28.328	0.6279752367	6.012
J1736-2843	264.1775	-28.731	0.15515816927	10.415
J1736-3422	264.04542	-34.37194	2.88	*
J1736-3511	264.0113	-35.199	1.9888513628	2.626
J1737-0314A	264.39953308	-3.2429931	505.05656417562	9.3
J1737-0314B	264.4	-3.2	117.4	9.3
J1737-0314C	264.4	-3.2	118.2	9.3
J1737-0314D	264.4	-3.2	346	9.3
J1737-0314E	264.4	-3.2	438.6	9.3
J1737-0811	264.4463015	-8.1858019	239.51996484444	0.206
J1737-3102	264.39054	-31.0335	1.30094454375	3.602
J1737-3137	264.26788	-31.6225	2.2200891113	4.162
J1737-3320	264.2938	-33.3389	1.22508021431	13.384
B1734-35	264.41683	-35.92883	2.515187036101	2.489
J1738+0333	264.72486	3.553018519	170.937369911464	1.471
J1738+04	264.6	4.33	0.718499	1.083
J1738-2330	264.5367	-23.51	0.505344668829	2.832
J1738-2647	264.52096	-26.796	2.8604856126	4.127
J1738-2736	264.56095	-27.6072	1.59307834609	11.991
J1738-2955	264.71717	-29.93262	2.2551713364	3.46
J1738-3107	264.6975	-31.129	1.8198438376	4.79
B1735-32	264.72577	-32.19823	1.301237959897	1.274
J1738-3316	264.6435	-33.2671	1.36916434411	3.755
J1739+0612	264.824858	6.2079	4.27041943171	25
J1739-1313	264.99092	-13.22183	0.822572972756	0.735
J1739-2521	264.886	-25.366	0.54991550214	4.411
B1736-29	264.892883	-29.05061	3.09706373618	2.911
J1739-3023	264.91579	-30.38692	8.7434194934	3.074
J1739-3049	264.8468	-30.8278	4.1785550317	4.38
B1736-31	264.85127	-31.52092	1.8887846273	4.403
J1739-3159	264.9528	-31.997	1.13952161704	3.794
J1739-3951	264.90938	-39.8668	2.92592314444	0.784
J1740+1000	265.10813	10.00175	6.48983281353	1.227
B1737+13	265.030606	13.199081	1.245252064335	4.176
J1740-2540	265.1888	-25.672	0.59078737729	15.056
J1740+27	265.13	27.22	0.945001	3.507
B1737-30	265.14092	-30.26208	1.6477542263	0.4
J1740-3052	265.20834	-30.86786	1.753421854445	4.748
J1740-3327	265.10717	-33.4649	1.94174509793	4.191
J1740-5340A	265.185788	-53.67803	273.9479176156	2.2
B1738-08	265.3440121	-8.6754753	0.4894565052369	3.571
J1741+1351	265.379769744	13.862254413	266.869166972066	1.667
J1741-2019	265.27863	-20.3233	0.256114322143	2.553
J1741-2054	265.488492	-20.8992	2.417209833	0.3
J1741-21	265.25	-21	0.389864	5.168
J1741-2719	265.39608	-27.3231	2.88353187692	11.562
J1741-2733	265.25558	-27.5642	1.11987265911	3.055
J1741+2758	265.47296	27.9692	0.7348954975	2.523
J1741-2945	265.31029	-29.7597	4.4731155537	3.714
J1741-3016	265.2793	-30.275	0.52805316951	3.87
J1741-34	265.48	-34.32	1.142678	4.552
J1741+3855	265.30142	38.919417	1.206475	25
B1737-39	265.32533	-39.46061	1.95231526531	4.609
J1742-0203	265.5	-2.1	7.6	3.685
J1742-3321	265.54833	-33.35583	6.98	*
J1742-3957	265.5185	-39.956	0.9839138013	12.007
J1742-4616	265.60875	-46.28153	2.42482410446	5.689
B1740-03	265.7841	-3.6532	2.2489846054	0.2
J1743+05	265.8	5.48	0.678596	3.95
B1740-13	265.90676	-13.86055	2.46708325869	3.495
J1743-2442	265.8338	-24.715	0.80482359167	6.493
B1740-31	265.90296	-31.8396	0.414138298084	3.332
J1743-3153	265.81485	-31.8848	5.17851909036	8.819
J1743-35	265.78	-35.53	1.75445	4.011
J1743-4212	265.77176	-42.20067	3.26619145647	5.011
J1744-1134	266.122540741	-11.581865758	245.426119660238	0.395
J1744-1610	266.06889	-16.1766	0.569085283487	1.923
J1744-2335	266.202	-23.599	0.593998234019	2.723
J1744-3130	266.02368	-31.5011	0.93803273991	3.304
J1744-3922	266.01115	-39.37253	5.79897187841	4.541
J1744-5337	266.16217	-53.6308	2.811627834	8.783
J1744-7619	266.002033	-76.320753	213.33223675351	*
J1745-0129	266.25858	-1.48836	0.956565374184	5.371
J1745-0952	266.2880617	-9.877689	51.609431233273	0.226
J1745+1017	266.390988	10.2979231	377.05547013813	1.214
J1745+1252	266.43412	12.87731	0.94353085011	11.167
J1745-2229	266.3196	-22.487	0.861628837956	15.562
J1745-23	266.38	-23.42	184.614253	7.941
J1745-2758	266.4677	-27.97722	2.051164249099	4.123
J1745-2900	266.417359	-29.008304	0.2656936554	8.3
J1745-2910	266.32	-29.17	1.01833	7.968
J1745-2912	266.4492935	-29.20855	5.336766	8.109
B1742-30	266.48465	-30.673	2.721579246363	0.2
J1745-3812	266.31425	-38.202	1.4319408595	5.033
J1745+42	266.45	42.88	3.277614	5.642
J1746+2245	266.5035	22.758	0.288597141714	6.831
J1746+2540	266.5286	25.67708	0.94504723258	25
J1746-2849	266.513989	-28.8370514	0.6763701556	8.217
J1746-2850	266.5275	-28.845	0.9284176174	5.612
J1746-2856	266.7077283	-28.9497194	1.057949931	8.149
J1746-3239	266.72895	-32.6655	5.0114923575	*
J1747-1030	266.993	-10.5014	0.63339530289	2.511
J1747-2647	266.87873	-26.7872	1.99898269975	6.135
J1747-2802	266.8606	-28.044	0.35970198286	5.148
J1747-2809	266.845	-28.15417	19.1744057	8.141
J1747-2958	266.81618	-29.96694	10.120025887	2.52
J1747-4036	266.95298503	-40.61521979	607.6775384652	7.149
B1745-12	267.072532	-13.01447	2.537212363771	2.403
B1745-20A	267.219538	-20.36103	3.464969947246	8.5
J1748-2021B	267.2206371	-20.36079	59.665418222544	8.5
J1748-2021C	267.2132217	-20.364947	160.59270990836	8.5
J1748-2021D	267.2151944	-20.352059	74.097014488305	8.5
J1748-2021E	267.2200017	-20.358161	61.48547652886	8.5
J1748-2021F	267.2180579	-20.36092	263.5998326931	8.5
J1748-2444	267.20213	-24.744	2.2581595818	3.845
B1744-24A	267.009396	-24.77692	86.4816368591	6.9
J1748-2446aa	267.02	-24.77917	172.770057	6.9
J1748-2446ab	267.02	-24.77917	195.323563	6.9
J1748-2446ac	267.02	-24.77917	196.582994	6.9
J1748-2446ad	267.02	-24.77917	716.35556	6.9
J1748-2446ae	267.02	-24.77917	273.329343	6.9
J1748-2446af	267.02	-24.77917	302.632296	6.9
J1748-2446ag	267.02	-24.77917	224.818628	6.9
J1748-2446ah	267.02	-24.77917	201.403784	6.9
J1748-2446ai	267.02	-24.77917	47.10675	6.9
J1748-2446aj	267.0208829	-24.776347	337.96234149929	6.9
J1748-2446ak	267.0153583	-24.77717	529.07066473956	6.9
J1748-2446al	267	-24.77	168.067227	6.9
J1748-2446an	267.0235791	-24.778342	208.23191713844	4.389
J1748-2446C	267.01892	-24.7767	118.5382530563	6.9
J1748-2446D	267.02	-24.77917	212.134969	6.9
J1748-2446E	267.02	-24.77917	455.000455	6.9
J1748-2446F	267.02	-24.77917	180.500854	6.9
J1748-2446G	267.02	-24.77917	46.142765	6.9
J1748-2446H	267.02	-24.77917	203.008999	6.9
J1748-2446I	267.02	-24.77917	104.491133	6.9
J1748-2446J	267.02	-24.77917	12.447421	6.9
J1748-2446K	267.02	-24.77917	336.74002	6.9
J1748-2446L	267.02	-24.77917	445.49383	6.9
J1748-2446M	267.02	-24.77917	280.145788	6.9
J1748-2446N	267.02	-24.77917	115.381509	6.9
J1748-2446O	267.02	-24.77917	596.434514	6.9
J1748-2446P	267.02	-24.77917	578.496141	6.9
J1748-2446Q	267.02	-24.77917	355.618777	6.9
J1748-2446R	267.02	-24.77917	198.864879	6.9
J1748-2446S	267.02	-24.77917	163.488451	6.9
J1748-2446T	267.02	-24.77917	141.145053	6.9
J1748-2446U	267.02	-24.77917	304.030841	6.9
J1748-2446V	267.02	-24.77917	482.506719	6.9
J1748-2446W	267.02	-24.77917	237.801949	6.9
J1748-2446X	267.02	-24.77917	333.415576	6.9
J1748-2446Y	267.02	-24.77917	488.243106	6.9
J1748-2446Z	267.02	-24.77917	406.076529	6.9
J1748-244am	267.0200979	-24.77978	340.8525546358	4.395
J1748-30	267	-30.28	2.612776	13.822
J1748-3009	267.0989925	-30.153133	103.26352668931	5.053
J1749+16	267.4	16.4	0.432591	7.382
J1749-2146	267.3385	-21.775	0.368384428817	9.601
J1749-2347	267.315	-23.79	1.14352903909	12.646
J1749-2629	267.297	-26.486	0.74884614571	4.196
B1746-30	267.30622	-30.043	1.63968389547	12.731
J1749-4931	267.34904	-49.5331	2.243046129	1.98
J1749-5417	267.44608	-54.29186	3.25122101704	3.279
B1745-56	267.4354	-56.0886	0.750576225	2.493
J1749+5952	267.38845	59.876703	2.293362580627	25
J1750+07	267.7	7.55	0.523887	3.751
J1750-2043	267.577	-20.72	0.17733492662	8.84
J1750-2438	267.74911	-24.6494	1.40292980638	12.845
J1750-2444	267.5957	-24.746	1.11188112412	4.858
J1750-2536	267.63912	-25.6119	28.777763	3.227
J1750-28	267.5167	-28.75	0.7689272522	4.069
B1747-31	267.69716	-31.96226	1.09846293996	4.338
J1750-3503	267.68542	-35.05247	1.46195922966	5.864
J1750-3703A	267.557507	-37.053042	8.96050624775	11.6
J1750-3703B	267.5507375	-37.056369	164.6214621217	11.6
J1750-3703C	267.556059	-37.05155	37.63830424257	11.6
J1750-3703D	267.5545704	-37.051769	194.55492232569	11.6
J1751-2516	267.9693	-25.279	2.5326985081	5.18
J1751-2737	267.80271	-27.62217	448.430493	3.483
J1751-2857	267.88622165	-28.9629222	255.43611088557	1.087
J1751-3323	267.88635	-33.3943	1.8240615852	14.283
B1747-46	267.925817	-46.957369	1.347066944066	0.739
J1752+2359	268.14758	23.99672	2.44468374341	3.03
J1752-2410	268.24476	-24.174	5.23459646155	12.399
B1749-28	268.24454	-28.11036	1.77759563969	0.2
J1752-2821	268.10229	-28.353	1.56193989928	5.436
J1753-12	268.2	-13	2.466371	1.123
J1753-1914	268.39655	-19.2494	15.8843898595	2.915
J1753-2240	268.41603	-22.6783	10.51106824831	3.232
B1750-24	268.37758	-25.007	1.89273345976	5.309
J1753-28	268.28	-28.88	11.647056	0.693
J1753-2819	268.4840987	-28.325008	53.6952195462	4.143
J1753-38	268.2	-38.82	1.499691	8.815
J1754+0032	268.71667	0.60917	226.716242	4.052
J1754-2422	268.6523	-24.373	0.47841211342	11.097
J1754-3014	268.62575	-30.2508	0.75729440297	2.52
J1754-3443	268.65572	-34.7316	2.76479402991	7.197
J1754-3510	268.72757	-35.17861	2.546447888115	2.556
B1753+52	268.595445	52.0200678	0.418165652037	6.25
J1755-0903	268.79318	-9.06433	5.24357335318	0.235
J1755-1650	268.79853	-16.8447	1.3628723398	4.618
J1755-2025	268.89917	-20.41667	3.10336201285	15.975
J1755-2521	268.9988	-25.358	0.850363364	3.444
J1755-25211	268.8305	-25.353	0.99550771827	5.055
J1755-2534	268.95758	-25.578	4.28191025905	4.399
J1755-2550	268.91	-25.8394	3.172628469219	4.891
J1755-26	268.81788	-26	2.3208740364	3.946
J1755-2725	268.9245	-27.429	3.8174542497	2.704
J1755-33	268.8	-33.52	1.042246	14.084
J1755-3716	268.8976925	-37.269661	78.2101189443	8.177
J1756+1822	269.07326	18.38203	1.34408432377	25
J1756-2225	269.1065	-22.43	2.4692559061	4.779
J1756-2251	269.19430755	-22.866486	35.1350727145469	0.73
B1753-24	269.24131	-24.5929	1.491468881773	3.834
J1756-25	269.18	-25.47	1.168243	4.768
J1756-2619	269.33079	-26.319	1.3802360573	5.112
J1757-1500	269.30313	-15.0079	5.5755650475	4.222
J1757-16	269.35	-16.43	2.215954	3.367
J1757-1854	269.2657683	-18.9009378	46.517617017655	19.549
J1757-2223	269.46155	-22.3969	5.39635989339	3.727
B1754-24	269.372182	-24.3687	4.271573098	3.124
J1757-2745	269.4782608	-27.761156	56.538013330516	8.208
J1757-5322	269.3131729	-53.3739964	112.74006440127	0.945
J1758-1931	269.5233	-19.528	1.44393577539	4.544
J1758-2206	269.68521	-22.113	2.32407749833	15.065
J1758-2540	269.6331	-25.68	0.47454913024	3.41
J1758-2630	269.6428	-26.503	0.8313288172	4.35
J1758-2846	269.56421	-28.7672	1.3042802538	2.006
J1758+3030	269.60783	30.50667	1.05568104027	3.279
J1759-1029	269.89292	-10.4992	0.39804752723	2.519
J1759-1736	269.8673	-17.6028	1.25242411862	4.917
J1759-1903	269.924	-19.055	1.3670437715	21.806
J1759-1940	269.98767	-19.6747	3.92587396764	7.987
J1759-1956	269.89758	-19.936	0.35169302087	4.62
B1756-22	269.850683	-22.0925	2.16928428064	3.256
J1759-2302	269.9551	-23.04	1.23347493727	5.782
J1759-2307	269.87894	-23.121	1.78926509015	5.345
J1759-24	269.85	-24.03	0.685994	4.87
J1759-2549	269.8963	-25.819	1.04542524405	4.842
J1759-2922	269.95103	-29.3687	1.740946263509	2.417
J1759-3107	269.8419	-31.12272	0.926822758345	3.1
J1759+5036	269.9403	50.615822	5.681290492668	0.543
J1759-5505	269.89233	-55.09192	2.6781496751	3.096
J1800-0125	270.092	-1.42517	1.27683673064	1.529
J1800-2114	270.0512	-21.24	0.55578018576	16.114
B1757-23	270	-23.7	0.970101	3.559
J1800+5034	270.18488	50.57271	1.72898175945	1.937
B1758-03	270.344283	-3.96547	1.08519559579	5.739
J1801-0857A	270.4608738	-8.9588481	139.360884729	10.6
J1801-0857B	270.4606842	-8.959131	34.5284928861	10.6
J1801-0857C	270.4614055	-8.9590831	267.47267494	10.6
J1801-0857D	270.48068	-8.956746	236.600598138	10.6
J1801-0857E	270.46093	-8.958692	131.55003245964	10.6
J1801-0857F	270.4614204	-8.958686	40.17357389106	10.6
J1801-0857G	270.458746	-8.95775	19.383088017	10.6
J1801-0857H	270.469123	-8.964764	177.2193886845	10.6
J1801-0857I	270.5	-9	307.7	10.6
J1801-1417	270.46280555	-14.2929239	275.85470899697	1.105
J1801-1855	270.3429	-18.93	0.39208025942	20.072
J1801-1909	270.44454	-19.16	0.90193703186	4.897
J1801-2115	270.3854	-21.255	2.2825153353	14.873
J1801-2154	270.2862	-21.90199	2.66452256901	4.132
B1758-23	270.332562	-23.079066	2.4048457283	4
B1757-24	270.25007	-24.85764	8.0048537226	3.803
B1758-29	270.445163	-29.34392	0.924290873961	3.013
J1801-3210	270.3578633	-32.181593	134.16363857905	6.112
J1801-3458	270.4694	-34.9769	0.72170711979	5.915
J1802+0128	270.61437	1.47325	1.80420219064	7.681
J1802+03	270.68	3.63	1.505344	5.099
J1802-0523	270.5506	-5.3914	0.59503515667	4.07
J1802-1745	270.56187	-17.7547	1.94298740055	6.596
J1802-2124	270.52223157	-21.4010136	79.06642422995	0.76
J1802-2426	270.51292	-24.445	1.75744734512	12.876
J1802-3346	270.73	-33.7792	0.4063303019	13.672
J1803+1358	270.79583	13.99056	657.894737	*
J1803-1616	270.8945	-16.275	1.86360004634	19.035
J1803-1857	270.99608	-18.955	0.349120841186	10.784
J1803-1920	270.87267	-19.3447	2.25403455265	12.534
B1800-21	270.96421	-21.618709	7.481282565107	4.4
J1803-2149	270.79013	-21.8203	9.4044983174	*
B1800-27	270.88205	-27.2018	2.990292674144	3.466
J1803-3002A	270.89167	-30.03389	140.8174521908	7.7
J1803-3002B	270.89167	-30.03389	227.427792	7.7
J1803-3002C	270.89167	-30.03389	171.232877	7.7
J1803-3002D	270.89167	-30.03389	180.831826	5.814
J1803-3329	270.935221	-33.48631	1.57875131287	7.811
B1802-07	271.207898	-7.59019	43.28844052279	7.8
J1804-2228	271.1175	-22.472	1.7528157081	4.054
J1804-2717	271.08805453	-27.2920375	107.03164921949	0.805
J1804-28	271.2	-28.12	0.785539	5.469
J1804-2858	271.00634679	-28.9796133	669.93358254482	8.237
B1802+03	271.292311	3.10841	4.57223191539	5.255
J1805+0615	271.42666538	6.255168	469.72472452336	3.885
J1805-0619	271.38098	-6.32928	2.19949066665	5.429
J1805-1504	271.2754	-15.077	0.84654706542	5.409
J1805-2032	271.4045	-20.547	2.4644534146	6.694
J1805-2037	271.36746	-20.621	2.79480454257	4.983
J1805-2447	271.35804	-24.792	1.51194033937	4.576
J1805-2948	271.42704	-29.8	2.3345886216	4.589
J1806+1023	271.717142	10.38842	2.064893576538	2.954
B1804-12	271.5283	-11.908	1.913442058714	3.005
J1806-1618	271.6074	-16.311	1.49631336087	10.156
J1806-1920	271.5275	-19.34	1.1366337475	12.793
J1806-2125	271.5825	-21.4654	2.075444041	4.886
J1806+2819	271.604441	28.3169764	66.29687452695	1.33
J1807+04	271.85	4.08	1.251721	2.39
J1807+0756	271.963479	7.945386	2.153777595863	7.935
B1804-08	271.9084475	-8.795353	6.107714243738	1.5
J1807-2459A	271.83481502	-24.9980282	326.856262685978	3
J1807-2459B	271.8369634	-25.000532	238.881430848499	3
J1807-2557	271.80692	-25.9556	0.361768994995	18.556
B1804-27	271.7854	-27.2508	1.208055612219	15.364
J1808+00	272.08	0.57	2.352305	25
J1808-0813	272.0393	-8.21717	1.141494802498	3.972
J1808-1020	272.19014	-10.34675	1.675060948441	8.076
J1808-1517	272.16287	-15.2944	1.83638133528	4.306
J1808-1726	272.1762	-17.441	4.148782855	14.163
J1808-2024	272.163904	-20.411069	0.1323466	13
B1805-20	272.02665	-20.9688	1.088837931564	4.582
J1808-2701	272.05512	-27.022	0.406854393535	2.706
J1808-3249	272.01867	-32.8261	2.74038490779	6.269
J1809-0119	272.464	-1.32472	1.3423243983	10.737
J1809-0743	272.39967	-7.71706	3.18587333048	13.999
J1809-1429	272.43962	-14.4903	1.116962400126	17.153
J1809+17	272.27	17.07	0.483863	3.152
J1809-1850	272.405	-18.849	0.8892990815	4.667
J1809-1917	272.429733	-19.29392	12.0838226201	3.268
J1809-1943	272.4628623	-19.7310921	0.18048121539	3.6
J1809-2004	272.3161	-20.07	2.2998477764	5.228
B1806-21	272.309706	-21.1508	1.423662580739	4.119
J1809-2332	272.45937	-23.53963	6.8125205463	0.88
J1809-3547	272.36242	-35.7883	1.1622665438	22.564
J1810+0705	272.69599	7.09342	3.25010007022	5.456
J1810-1441	272.74651	-14.6927	4.60376541217	6.755
J1810-1709	272.61754	-17.1575	0.8612280952	14.518
J1810+1744	272.65533	17.743717	602.409639	2.361
J1810-1820	272.73133	-18.3442	6.5054918751	4.237
J1810-2005	272.7458	-20.08563	30.467142155106	3.513
B1806-53	272.685304	-53.6354531	3.8306868647	1.647
J1811-0154	272.83283	-1.90858	1.08114557226	11.112
J1811+0702	272.8351	7.04158	2.16584913228	2.965
J1811-1049	272.8211	-10.8175	0.38111810388	8.667
J1811-1717	272.8605	-17.296	2.5550282764	5.184
J1811-1736	272.979308	-17.61047	9.59859125268	4.419
J1811-1835	272.8738	-18.596	1.7938390569	4.933
J1811-1925	272.8717	-19.4244	15.463838	5
J1811-2405	272.83272521	-24.088451	375.85602004288	1.831
J1811-2439	272.98138	-24.665	2.40492755379	3.756
J1811-4930	272.86329	-49.50578	0.69798078503	1.447
B1810+02	273.22162	2.4492	1.25960003849	7.197
J1812-15	273.15	-15.52	0.985679	10.041
B1809-173	273.03004	-17.3082	0.82961772349	3.661
B1809-176	273.0660802	-17.5605197	1.85756026077	4.492
J1812-1910	273.1454	-19.178	2.3202341687	5.922
J1812-20	273.1524	-20.968	0.52545515433	11.219
J1812-2102	273.0872	-21.043	0.81742601326	14.44
J1812-2526	273.13458	-25.4439	3.16620972153	22.244
J1812-2748	273.16908	-27.8008	4.21970648822	2.941
J1812-3039	273.18709	-30.6558	1.70219494788	5.474
J1813-1246	273.34904	-12.7664	20.802023359	2.635
J1813-1749	273.39658	-17.83264	22.351083818	6.147
J1813+1822	273.4115	18.3708	2.972433564	4.989
J1813-2113	273.41612	-21.217	2.34485149088	14.968
J1813-2242	273.3715	-22.702	3.04400829778	12.474
J1813-2621	273.4191319	-26.365849	225.73304176818	3.158
B1811+40	273.30534	40.22751	1.074011086779	4.917
J1814-0521	273.60888	-5.3603	0.98597987402	4.211
J1814-0618	273.6719	-6.3005	0.72575866505	5.99
J1814+1130	273.678092	11.512208	1.331095114579	4.151
J1814-1649	273.65562	-16.8244	1.04442576171	5.205
J1814-1744	273.6796	-17.747	0.251515052	5.118
J1814+22	273.65	22.38	3.941663	6.461
J1814+31	273.62917	31.50028	478.4689	*
J1815-1738	273.8111	-17.63523	5.03887545888	4.887
J1815-1910	273.76283	-19.167	0.80004893907	6.139
J1815+5546	273.7739	55.77314	2.3427772328	25
J1816-0755	274.10226	-7.92292	4.59468679946	3.152
J1816-1446	274.12162	-14.775	1.6820863075	10.097
B1813-17	274.07776	-17.48408	1.27826015924	4.432
B1813-26	274.1475	-26.8314	1.68666719259	3.591
J1816+4510	274.1497265	45.1760727	313.174935649713	4.356
J1816-5643	274.15193	-56.728361	4.5887792577	2.58
J1817-0743	274.4575	-7.7219	2.2826081287	0.195
J1817-1511	274.4008	-15.1942	4.4522836855	7.341
J1817-1742	274.28764	-17.70031	6.67806213863	*
J1817-1938	274.2784	-19.643	0.48855853824	17.002
B1814-23	274.2	-23.2	1.5988	7.934
B1813-36	274.2744	-36.30128	2.58384981884	4.383
J1817-3837	274.251125	-38.63325	2.60086963147	6.086
J1818-0151	274.60737	-1.865	1.193980028657	19.138
J1818-1116	274.6102	-11.2747	1.83553757789	13.007
B1815-14	274.599025	-14.37686	3.430655769877	5.44
J1818-1448	274.6163	-14.8106	3.5540227404	4.997
J1818-1519	274.5608	-15.329	1.0641806956	5.362
J1818-1541	274.65633	-15.6958	1.81444150622	4.792
J1818-1556	274.71646	-15.9344	1.04963855904	3.464
J1818-1607	274.5008058	-16.1313902	0.733411	4.808
J1819-0925	274.96059	-9.4305	1.173643510907	13.84
J1819-1008	274.91661	-10.1411	3.31686125551	13.539
J1819-1114	274.86992	-11.2453	3.3994814107	5.795
J1819-1131	274.9923	-11.525	0.72038992361	16.385
J1819+1305	274.984275	13.08757	0.943072784505	4.047
J1819-1318	274.9319	-13.3117	0.65976291081	0.811
J1819-1408	274.987	-14.134	0.5591307454	8.976
J1819-1458	274.89233	-14.966667	0.234564843	3.301
J1819-1510	274.97371	-15.1724	4.41425116122	4.123
J1819-17	274.88	-17.08	0.425146	1.881
J1819-1717	274.9308	-17.2878	2.5411563288	4.793
J1819-37	274.75	-37	1.582278	2.712
B1818-04	275.2191392	-4.4604756	1.67201171086	2.857
J1820-0509	275.0947	-5.16069	2.964537059313	3.297
B1817-13	275.08233	-13.7709	1.085234618514	5.862
J1820-1529	275.1721	-15.49507	3.000716562	5.195
B1817-18	275.162865	-18.30091	3.22679954156	14.039
J1821+0155	275.4120153	1.9227758	29.60214837047	1.723
J1821-0256	275.29296	-2.9441	2.41481119709	3.16
J1821-0331	275.43625	-3.52019	1.10825964625	7.556
J1821-1419	275.3929	-14.324	0.6038612447	6.129
J1821-1432	275.41574	-14.5481	0.52215758217	4.54
J1821+1715	275.306262	17.263072	0.731699075953	4.14
J1821+4147	275.468107	41.784043	0.792482693574	4.444
J1822+02	275.5	2	0.66313	5.411
J1822+0705	275.57684	7.0886	0.733774022731	2.873
J1822-0719	275.61697	-7.33194	2.00370471529	4.611
J1822-0848	275.7161	-8.8164	1.19783535921	3.826
J1822-0902	275.64894	-9.04975	6.71616448537	15.673
J1822-0907	275.6658	-9.1267	1.02595631163	16.078
J1822+1120	275.56083	11.34894	0.559585564756	7.776
J1822-1252	275.6737	-12.88	0.48284913301	6.404
B1820-14	275.72518	-14.00067	4.65611972198	4.753
J1822-1604	275.575	-16.0741	0.1185154135	*
