nura, nudec, angerr
19.352, -18.916, 1.05
13.883, -16.942, 1.12
8.669, -23.473, 0.57
24.975, -30.552, 0.6
9.461, -33.403, 0.34
21.612, -15.975, 0.47
22.237, -32.096, 0.72
17.248, -30.398, 0.49
12.825, -20.59, 1.09
41.635, -23.153, 0.55
5.877, -25.32, 0.54
40.202, -29.46, 1.13
15.42, -24.116, 0.31
20.421, -31.464, 1.13
1.633, -22.719, 1.21
21.723, -34.906, 1.18
28.0, -22.668, 0.9
21.112, -21.27, 0.56
27.548, -36.48, 0.32
7.53, -16.251, 0.96
7.92, -20.882, 0.8
9.165, -14.798, 1.29
8.094, -29.415, 0.51
21.055, -27.631, 0.59
8.092, -33.465, 1.13
6.923, -37.739, 0.63
28.528, -38.075, 1.06
41.379, -18.188, 0.7
19.186, -27.732, 0.71
39.316, -18.34, 0.98
28.515, -35.52, 0.43
20.036, -34.382, 0.99
22.508, -36.221, 0.84
30.882, -41.39, 0.43
38.751, -15.422, 0.87
27.097, -29.718, 1.04
33.328, -11.73, 1.08
40.852, -21.926, 0.29
5.681, -12.661, 1.18
22.2, -32.043, 1.14
15.621, -30.999, 0.58
15.822, -4.592, 1.16
10.481, -26.096, 0.43
28.394, -5.439, 0.66
15.573, -14.223, 0.68
8.448, -40.095, 0.81
1.198, -28.073, 0.66
35.422, -15.177, 0.35
30.805, -15.483, 1.06
42.15, -24.294, 0.45
32.897, -39.51, 0.97
40.971, -27.649, 0.65
13.016, -37.72, 0.63
37.059, -24.814, 0.37
25.096, -26.433, 0.24
29.237, -5.534, 0.77
20.358, -3.79, 1.14
33.835, -14.914, 0.43
21.323, -23.702, 0.69
37.379, -37.938, 0.95
19.502, -21.832, 0.54
37.012, -28.924, 0.7
19.496, -35.984, 0.92
15.03, -8.124, 0.68
39.257, -33.096, 0.41
34.068, -34.828, 1.12
13.352, -39.685, 0.61
38.592, -16.249, 1.12
13.959, -31.166, 1.26
1.711, -16.131, 1.16
26.844, -8.576, 0.67
15.026, -17.844, 1.16
37.447, -21.461, 0.65
13.5, -19.59, 0.29
16.724, -12.366, 0.67
13.262, -9.494, 0.54
14.348, -19.273, 0.8
39.142, -14.634, 0.7
37.269, -36.097, 0.34
16.808, -17.816, 0.91
26.972, -12.873, 0.48
10.722, -19.717, 1.19
11.48, -20.273, 0.72
32.699, -6.922, 0.73
14.715, -25.297, 0.5
1.459, -22.152, 0.35
39.43, -19.319, 1.18
12.57, -5.67, 0.87
20.055, -10.357, 0.38
29.656, -8.86, 0.81
11.852, -15.199, 0.9
15.896, -19.92, 1.03
19.263, -10.236, 1.07
42.708, -22.555, 0.54
41.275, -20.678, 0.45
5.099, -36.181, 0.55
36.727, -24.109, 1.0
15.345, -14.809, 0.6
20.13, -15.575, 0.89
33.34, -25.482, 0.3
15.248, -18.7, 0.45
5.515, -14.796, 0.8
23.678, -17.304, 0.55
19.76, -23.45, 0.53
20.156, -29.781, 0.46
22.213, -5.929, 1.18
9.501, -24.176, 0.29
38.223, -15.378, 1.21
18.184, -23.909, 0.77
25.763, -27.274, 0.43
22.042, -5.304, 0.87
2.245, -23.743, 1.16
13.679, -15.192, 1.12
11.697, -16.956, 0.95
18.903, -7.518, 0.99
16.315, -36.496, 0.95
28.646, -5.206, 0.69
20.431, -14.559, 0.4
12.712, -24.606, 1.1
25.444, -15.421, 0.55
10.482, -28.035, 0.34
7.66, -32.844, 0.26
35.13, -20.768, 1.02
31.559, -36.613, 0.47
17.994, -31.525, 0.58
15.377, -28.382, 0.81
34.278, -39.765, 1.12
13.303, -22.377, 1.09
7.109, -19.845, 0.89
9.627, -18.045, 0.66
38.972, -15.105, 1.1
25.151, -39.623, 1.11
28.293, -41.207, 0.76
28.076, -26.986, 0.51
12.419, -26.664, 0.61
11.06, -35.676, 0.98
31.907, -34.725, 1.07
21.451, -16.825, 0.61
36.43, -9.823, 1.11
23.497, -40.684, 1.1
29.961, -22.084, 0.38
35.179, -37.737, 0.47
16.037, -9.695, 0.91
26.557, -5.655, 0.6
2.746, -19.245, 0.54
23.953, -24.987, 0.79
34.734, -26.515, 1.12
16.32, -26.402, 0.55
13.809, -21.689, 1.0
36.554, -11.673, 0.49
13.211, -39.159, 0.27
22.624, -34.121, 0.59
34.035, -7.878, 0.38
12.04, -18.42, 0.48
25.569, -34.568, 0.94
28.851, -35.49, 0.4
10.704, -10.026, 0.96
30.302, -17.7, 1.19
32.763, -19.343, 0.7
18.346, -10.67, 1.19
4.716, -26.78, 0.32
28.694, -11.115, 0.61
42.14, -19.912, 0.88
29.165, -21.384, 1.12
359.854, -26.753, 0.9
22.481, -22.321, 0.54
20.012, -18.458, 0.57
15.097, -41.72, 1.09
5.683, -32.876, 0.56
13.093, -13.438, 1.21
27.763, -37.849, 0.84
20.375, -35.993, 0.24
39.92, -24.006, 0.85
4.194, -35.636, 0.81
23.045, -25.267, 0.63
22.448, -24.701, 0.69
27.199, -5.968, 0.94
33.742, -37.781, 0.28
40.182, -17.887, 0.33
5.867, -29.324, 1.11
16.242, -6.828, 0.78
26.951, -40.464, 1.12
3.062, -19.004, 0.59
23.469, -20.226, 0.45
23.043, -33.595, 0.37
23.209, -13.743, 0.9
17.119, -39.816, 0.71
23.324, -31.894, 0.69
35.135, -32.305, 0.69
6.775, -36.978, 1.15
30.581, -21.276, 0.54
